Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0070498~interleukin-1-mediated signaling pathway	7	1.3806706114398422	1.8996140464210612E-5	NFKBIA, IKBKB, RPS6KA5, IL1B, MAP3K7, RELA, MAPK3	506	23	19734	11.869565217391305	0.08160023924810245	4.299076031319583E-4	3.815537910412404E-4
GOTERM_BP_DIRECT	GO:0010613~positive regulation of cardiac muscle hypertrophy	7	1.3806706114398422	1.8996140464210612E-5	ROCK1, PARP1, ROCK2, PRKCA, PDE5A, IL6ST, ADRA1A	506	23	19734	11.869565217391305	0.08160023924810245	4.299076031319583E-4	3.815537910412404E-4
GOTERM_BP_DIRECT	GO:0048873~homeostasis of number of cells within a tissue	8	1.5779092702169626	2.0361710757303392E-5	P2RX7, SMO, NOS3, F2R, BCL2, PTPN11, CCR2, VEGFA	506	34	19734	9.176470588235293	0.08720298885944133	4.5849661258028394E-4	4.069272546823899E-4
GOTERM_BP_DIRECT	GO:0007186~G protein-coupled receptor signaling pathway	47	9.270216962524655	2.2002121822412842E-5	OPRD1, CHRM3, CXCL8, PTGER2, LPAR1, ECE1, RORB, PIK3CB, ADRA1B, ADRA1A, LTB4R, GRM1, PIK3CG, BRS3, HRH1, EDNRA, CXCR3, ADORA1, S1PR1, FFAR4, AKT1, PDE4A, OXER1, BDKRB1, FFAR1, JAK2, CCR5, TGM2, PTGDR, CASR, INSR, GPR55, F2R, AVPR2, GPBAR1, GCG, HTR5A, F2, ADRA2B, AR, SMO, CCKBR, AGTR1, PTPN6, PPARG, PGR, CALM1	506	943	19734	1.9437963944856842	0.09388821043821494	4.929575394311597E-4	4.375121924386794E-4
GOTERM_BP_DIRECT	GO:0010507~negative regulation of autophagy	10	1.9723865877712032	2.329077733889051E-5	STAT3, BCL2, EP300, AKT1, ADRA1A, MET, SIRT2, MTOR, BCL2L1, MCL1	506	61	19734	6.39344262295082	0.09910556153756356	5.192336977888974E-4	4.608329426704854E-4
GOTERM_BP_DIRECT	GO:2000378~negative regulation of reactive oxygen species metabolic process	7	1.3806706114398422	2.4783107036632328E-5	G6PD, MMP3, BCL2, HIF1A, TP53, SIRT2, SIRT3	506	24	19734	11.375	0.10511000490930633	5.49529232602018E-4	4.877209904169215E-4
GOTERM_BP_DIRECT	GO:0032743~positive regulation of interleukin-2 production	8	1.5779092702169626	2.4894986435663837E-5	PTPRC, IL1B, PDE4D, PDE4B, ABL1, MAP3K7, MALT1, CCR2	506	35	19734	8.914285714285713	0.10555854022986555	5.49529232602018E-4	4.877209904169215E-4
GOTERM_BP_DIRECT	GO:0008217~regulation of blood pressure	11	2.1696252465483234	2.60096127408214E-5	UTS2R, EDNRA, ENPEP, ACE, NOS3, REN, PPARG, SGK1, PTGS2, BRS3, PTGS1	506	77	19734	5.571428571428571	0.11001492887717834	5.71075864397881E-4	5.06844167085555E-4
GOTERM_BP_DIRECT	GO:0003376~sphingosine-1-phosphate receptor signaling pathway	6	1.183431952662722	2.612598799410078E-5	SPHK2, SPHK1, S1PR1, AKT1, PIK3CB, PIK3CG	506	15	19734	15.6	0.11047892717868946	5.71075864397881E-4	5.06844167085555E-4
GOTERM_BP_DIRECT	GO:2000641~regulation of early endosome to late endosome transport	5	0.9861932938856016	2.733725768857945E-5	MAP2K1, MAP2K2, SRC, MAPK1, MAPK3	506	8	19734	24.375	0.11529402969095603	5.946517072938083E-4	5.277683195508761E-4
GOTERM_BP_DIRECT	GO:0008584~male gonad development	13	2.564102564102564	3.005960128980316E-5	ACE, INSR, NUDT1, ESR1, TGFBR1, AR, MMP14, KIT, BCL2, TLR9, CYP1B1, REN, BCL2L1	506	112	19734	4.526785714285714	0.12602114579275703	6.507104994183959E-4	5.775219049736579E-4
GOTERM_BP_DIRECT	GO:0072089~stem cell proliferation	9	1.7751479289940828	3.118575369976531E-5	SHH, RARG, ABCB1, KDR, CTNNB1, RARB, TP53, GLI2, FGFR1	506	49	19734	7.163265306122449	0.1304205207524387	6.718430881185017E-4	5.962776079998396E-4
GOTERM_BP_DIRECT	GO:0032094~response to food	7	1.3806706114398422	3.190789529841507E-5	HSD11B2, G6PD, SLC16A1, CYP1A1, AKT1, COMT, MPO	506	25	19734	10.92	0.13322994798137544	6.841113819722387E-4	6.071660268028552E-4
GOTERM_BP_DIRECT	GO:0010468~regulation of gene expression	19	3.7475345167652856	3.366212561855503E-5	KDM6B, APP, KDM4B, KDM4C, KDM4D, AHR, HIF1A, TGFBR1, ERN1, SHH, PTPRC, CDK6, CDK4, CYP1A2, CDK2, MDM2, BCL2, PIN1, MDM4	506	233	19734	3.180257510729614	0.1400168850881488	7.182856423654529E-4	6.374965408809207E-4
GOTERM_BP_DIRECT	GO:0008542~visual learning	9	1.7751479289940828	3.630344600431688E-5	APP, HRH1, CDK5, KIT, BRAF, HMGCR, COMT, DRD2, HIF1A	506	50	19734	7.0200000000000005	0.1501357893721137	7.564910051446163E-4	6.714047595313857E-4
GOTERM_BP_DIRECT	GO:0050673~epithelial cell proliferation	9	1.7751479289940828	3.630344600431688E-5	AR, SMO, KIT, KDR, DRD2, EGFR, GLI2, STK3, BCL2L1	506	50	19734	7.0200000000000005	0.1501357893721137	7.564910051446163E-4	6.714047595313857E-4
GOTERM_BP_DIRECT	GO:0007565~female pregnancy	11	2.1696252465483234	3.6456732299304405E-5	HSD11B2, ACE, STS, HPGD, CAD, BCL2, CAPN2, RARA, CD38, ADRA2B, IDO1	506	80	19734	5.3625	0.15071936139302478	7.564910051446163E-4	6.714047595313857E-4
GOTERM_BP_DIRECT	GO:0070555~response to interleukin-1	8	1.5779092702169626	3.6465533834241715E-5	APP, SRC, IL1B, CD38, PRKCA, SELE, RELA, SNCA	506	37	19734	8.432432432432432	0.15075285730878007	7.564910051446163E-4	6.714047595313857E-4
GOTERM_BP_DIRECT	GO:2001240~negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	8	1.5779092702169626	3.6465533834241715E-5	TERT, IL1B, BCL2, AKT1, TNF, BCL2L1, HSPA1A, MCL1	506	37	19734	8.432432432432432	0.15075285730878007	7.564910051446163E-4	6.714047595313857E-4
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	8	1.5779092702169626	3.6465533834241715E-5	CASP3, MMP2, BCL2, CAPN2, PTK2B, HMOX1, KCNA5, SIRT1	506	37	19734	8.432432432432432	0.15075285730878007	7.564910051446163E-4	6.714047595313857E-4
GOTERM_BP_DIRECT	GO:0048266~behavioral response to pain	6	1.183431952662722	3.7203567245226345E-5	CAPN2, TSPO, AKT1, TRPV1, TACR1, MTOR	506	16	19734	14.625	0.1535568901529374	7.682450913634067E-4	6.818368061486875E-4
GOTERM_BP_DIRECT	GO:0043525~positive regulation of neuron apoptotic process	10	1.9723865877712032	3.921746105370018E-5	NQO1, GSK3B, CDK5, CASP3, ABL1, CTNNB1, NR3C1, TNF, TP53, MAP3K11	506	65	19734	6.0	0.1611613380010548	8.024358127015092E-4	7.121819297286103E-4
GOTERM_BP_DIRECT	GO:0006006~glucose metabolic process	10	1.9723865877712032	3.921746105370018E-5	G6PD, CPT1A, PIK3CA, FABP5, AKT1, MAPK14, TNF, GAPDH, BRS3, PPARD	506	65	19734	6.0	0.1611613380010548	8.024358127015092E-4	7.121819297286103E-4
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	7	1.3806706114398422	4.0588395483209154E-5	ROCK1, SRC, LCK, PDE4B, ADORA1, ADA, ICAM1	506	26	19734	10.5	0.16629886427807217	8.267118189102737E-4	7.337274947123764E-4
GOTERM_BP_DIRECT	GO:0006955~immune response	30	5.9171597633136095	4.7741633177828476E-5	PTGER4, OPRD1, CXCL8, C1R, PIK3CD, TNF, LTB4R, PIK3CG, CTSS, IGF1R, CNR2, HRH2, CTSL, CXCR3, CTSK, CXCR2, CTSH, BDKRB1, JAK2, CCR5, CCR4, MAP3K7, CTSC, CCR2, CCR1, CHUK, TYK2, IL1B, AGTR1, TLR4	506	505	19734	2.3168316831683167	0.19259943042659433	9.644306297279645E-4	8.559563968819716E-4
GOTERM_BP_DIRECT	GO:0051122~hepoxilin biosynthetic process	5	0.9861932938856016	4.821077015377462E-5	GSTM2, ALOX5, GSTP1, ALOX15, ALOX12	506	9	19734	21.666666666666668	0.1942950486145213	9.644306297279645E-4	8.559563968819716E-4
GOTERM_BP_DIRECT	GO:1903140~regulation of establishment of endothelial barrier	5	0.9861932938856016	4.821077015377462E-5	IKBKB, ROCK1, ROCK2, IL1B, TNF	506	9	19734	21.666666666666668	0.1942950486145213	9.644306297279645E-4	8.559563968819716E-4
GOTERM_BP_DIRECT	GO:0006198~cAMP catabolic process	5	0.9861932938856016	4.821077015377462E-5	PDE10A, PDE4D, PDE4B, PDE4A, PDE7A	506	9	19734	21.666666666666668	0.1942950486145213	9.644306297279645E-4	8.559563968819716E-4
GOTERM_BP_DIRECT	GO:0019222~regulation of metabolic process	7	1.3806706114398422	5.106356372219006E-5	MC4R, CNR2, CNR1, S1PR1, LPAR1, LPAR3, TNF	506	27	19734	10.11111111111111	0.2045296239555776	0.00100799924686843	8.946246384279729E-4
GOTERM_BP_DIRECT	GO:2001243~negative regulation of intrinsic apoptotic signaling pathway	7	1.3806706114398422	5.106356372219006E-5	HDAC1, SRC, PLAUR, BCL2, AKT1, MMP9, BCL2L1	506	27	19734	10.11111111111111	0.2045296239555776	0.00100799924686843	8.946246384279729E-4
GOTERM_BP_DIRECT	GO:0010875~positive regulation of cholesterol efflux	7	1.3806706114398422	5.106356372219006E-5	NFKBIA, RXRA, NR1H2, NR1H3, PPARG, SIRT1, CES1	506	27	19734	10.11111111111111	0.2045296239555776	0.00100799924686843	8.946246384279729E-4
GOTERM_BP_DIRECT	GO:0032436~positive regulation of proteasomal ubiquitin-dependent protein catabolic process	11	2.1696252465483234	5.580864993087478E-5	MAPK9, GSK3B, VCP, PLK1, MDM2, KEAP1, AKT1, CSNK1D, SIRT2, AURKA, HSPA1A	506	84	19734	5.107142857142857	0.2212658318208034	0.0010968357909660084	9.734693016451272E-4
GOTERM_BP_DIRECT	GO:0001701~in utero embryonic development	18	3.5502958579881656	5.825331340163974E-5	PDGFRA, HDAC3, PRMT1, NOS3, KEAP1, TGFBR1, GLI2, VEGFA, POLB, AR, EDNRA, SMO, HSD17B2, CTNNB1, TP53, FGFR2, FGFR1, BCL2L1	506	221	19734	3.1764705882352944	0.22975043069584433	0.001139882521191038	0.0010116743554511845
GOTERM_BP_DIRECT	GO:0002224~toll-like receptor signaling pathway	7	1.3806706114398422	6.359392868462573E-5	RPS6KA3, MAPKAPK3, MAPKAPK2, TLR9, TLR8, TLR4, CTSS	506	28	19734	9.75	0.24796578381587808	0.0012389756279817734	0.001099621975559811
GOTERM_BP_DIRECT	GO:0090170~regulation of Golgi inheritance	4	0.7889546351084813	6.537375094271045E-5	MAP2K1, MAP2K2, MAPK1, MAPK3	506	4	19734	39.0	0.25394007506823535	0.0012681375669882492	0.0011255039285677899
GOTERM_BP_DIRECT	GO:0010467~gene expression	14	2.7613412228796843	6.94494205074934E-5	SLC1A1, LPAR3, COMT, NR3C1, GLI2, GRM2, EDNRA, SMO, HSD17B1, NOX4, AKT1, TLR4, TGM2, FGFR1	506	141	19734	3.872340425531915	0.26744265921767474	0.0013337503694404729	0.001183736938019362
GOTERM_BP_DIRECT	GO:0050872~white fat cell differentiation	6	1.183431952662722	6.994673885706564E-5	PER2, PDGFRA, FABP4, FFAR4, PPARG, SIRT1	506	18	19734	12.999999999999998	0.2690734470783456	0.0013337503694404729	0.001183736938019362
GOTERM_BP_DIRECT	GO:0008209~androgen metabolic process	6	1.183431952662722	6.994673885706564E-5	SHH, HSD17B2, HSD17B7, CYP3A4, ESR1, UGT2B7	506	18	19734	12.999999999999998	0.2690734470783456	0.0013337503694404729	0.001183736938019362
GOTERM_BP_DIRECT	GO:0071380~cellular response to prostaglandin E stimulus	6	1.183431952662722	6.994673885706564E-5	PTGER4, PTGER2, PRKCE, AKT1, PPARG, ACACA	506	18	19734	12.999999999999998	0.2690734470783456	0.0013337503694404729	0.001183736938019362
GOTERM_BP_DIRECT	GO:0071300~cellular response to retinoic acid	10	1.9723865877712032	7.125833319569367E-5	GSK3B, HDAC2, RARG, RARA, PTK2B, PPARG, RORB, TNF, FGFR2, SLC6A4	506	70	19734	5.571428571428571	0.27335699061495566	0.0013472936331219549	0.0011957569245538975
GOTERM_BP_DIRECT	GO:0000082~G1/S transition of mitotic cell cycle	10	1.9723865877712032	7.125833319569367E-5	CDK6, RPS6KB1, CDK4, CDK2, BCL2, CDK1, CDC7, CDC25A, EZH2, PHF8	506	70	19734	5.571428571428571	0.27335699061495566	0.0013472936331219549	0.0011957569245538975
GOTERM_BP_DIRECT	GO:0030154~cell differentiation	36	7.100591715976331	7.274834299411757E-5	GSK3B, RARG, FLT1, SRC, NR1I3, NR1I2, RASGRP1, TYMP, RXRA, ANPEP, HNF4A, AKT1, JAK2, JAK3, JAK1, MCL1, SYK, VDR, NR1H2, STAT3, NR1H3, PTPN11, TYK2, PSMB8, TGFBR1, VEGFA, BMP1, RARA, RARB, PTPN6, PPARG, PRKD1, TEK, PPARA, FGFR1, PPARD	506	678	19734	2.0707964601769913	0.27819277922413443	0.0013696862393136168	0.0012156309247378385
GOTERM_BP_DIRECT	GO:0016485~protein processing	11	2.1696252465483234	7.552732364763743E-5	P2RX7, MMP14, ADAM17, BMP1, MMP16, MME, CASP3, ECE1, F3, CTSS, METAP2	506	87	19734	4.931034482758621	0.28712609002725165	0.0014160583149165828	0.0012567873060529459
GOTERM_BP_DIRECT	GO:0045776~negative regulation of blood pressure	7	1.3806706114398422	7.846201158601762E-5	NOS2, CNR1, NOS3, BDKRB1, NOS1, DRD2, PPARA	506	29	19734	9.413793103448276	0.29643996452794596	0.0014398784833308024	0.0012779283035497882
GOTERM_BP_DIRECT	GO:0045453~bone resorption	7	1.3806706114398422	7.846201158601762E-5	SRC, CTSK, GPR55, PTK2B, NOX4, CTNNB1, ADRB2	506	29	19734	9.413793103448276	0.29643996452794596	0.0014398784833308024	0.0012779283035497882
GOTERM_BP_DIRECT	GO:0032872~regulation of stress-activated MAPK cascade	5	0.9861932938856016	7.872578183799299E-5	MAP2K1, MAP2K2, GSTP1, MAPK1, MAPK3	506	10	19734	19.5	0.2972711145130703	0.0014398784833308024	0.0012779283035497882
GOTERM_BP_DIRECT	GO:2000273~positive regulation of signaling receptor activity	5	0.9861932938856016	7.872578183799299E-5	HDAC2, HDAC1, JAK2, HIF1A, HDAC6	506	10	19734	19.5	0.2972711145130703	0.0014398784833308024	0.0012779283035497882
GOTERM_BP_DIRECT	GO:0042359~vitamin D metabolic process	5	0.9861932938856016	7.872578183799299E-5	CYP27B1, CYP24A1, CYP1A1, CYP3A4, GC	506	10	19734	19.5	0.2972711145130703	0.0014398784833308024	0.0012779283035497882
GOTERM_BP_DIRECT	GO:0070633~transepithelial transport	5	0.9861932938856016	7.872578183799299E-5	ABCC1, ABCB1, SLC1A1, SLC1A2, ABCG2	506	10	19734	19.5	0.2972711145130703	0.0014398784833308024	0.0012779283035497882
GOTERM_BP_DIRECT	GO:0008286~insulin receptor signaling pathway	10	1.9723865877712032	7.97798409016512E-5	GSK3B, PTPN1, PIK3CA, PDPK1, INSR, MAPK1, AKT1, RAF1, IGF1R, MAPK3	506	71	19734	5.492957746478873	0.3005827063323119	0.0014532254759361748	0.0012897740945766946
GOTERM_BP_DIRECT	GO:0043627~response to estrogen	9	1.7751479289940828	8.39842024350376E-5	CYP27B1, MMP14, HSP90AA1, MME, MMP2, EP300, PPARG, TEK, ESR1	506	56	19734	6.267857142857143	0.3136372596705842	0.001523616239317423	0.0013522476643082777
GOTERM_BP_DIRECT	GO:0007166~cell surface receptor signaling pathway	22	4.339250493096647	8.844164931470377E-5	CCR1, CDA, PRMT1, TRPV1, ADRB2, MIF, F2, MAPK14, PRKCZ, EGFR, PTK2, P2RX7, PTPRC, CCKBR, TDP2, CXCR3, ERBB2, CXCR2, PTK2B, MAPK1, CCR5, MET	506	321	19734	2.672897196261682	0.32721169740945044	0.0015980122200773695	0.0014182759650184552
GOTERM_BP_DIRECT	GO:0021766~hippocampus development	10	1.9723865877712032	8.91411935106276E-5	ALK, KDM6B, GSK3B, CDK5, HDAC1, CASP3, RARA, HTR5A, EZH2, IGF1R	506	72	19734	5.416666666666667	0.329317543040643	0.00160418348643021	0.0014237531188424335
GOTERM_BP_DIRECT	GO:2000811~negative regulation of anoikis	6	1.183431952662722	9.29382703898008E-5	PIK3CA, SRC, BCL2, PTK2, BCL2L1, MCL1	506	19	19734	12.315789473684209	0.3406334932666032	0.0016591888032537745	0.001472571718487003
GOTERM_BP_DIRECT	GO:0019229~regulation of vasoconstriction	6	1.183431952662722	9.29382703898008E-5	PER2, ACE, AGTR1, ECE1, KCNA5, ADRA1B	506	19	19734	12.315789473684209	0.3406334932666032	0.0016591888032537745	0.001472571718487003
GOTERM_BP_DIRECT	GO:0090398~cellular senescence	9	1.7751479289940828	9.553615555703439E-5	MAPK9, MAP2K1, MAPK8, CDK2, ABL1, MIF, MAPK14, TP53, IGF1R	506	57	19734	6.157894736842105	0.3482654707843449	0.0016987996549645678	0.001507727343850499
GOTERM_BP_DIRECT	GO:1902042~negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	7	1.3806706114398422	9.597265947838847E-5	GSK3B, NOS3, SERPINE1, HMOX1, RAF1, BCL2L1, ICAM1	506	30	19734	9.1	0.3495391225617538	0.0016998161546350147	0.0015086295128282645
GOTERM_BP_DIRECT	GO:0042098~T cell proliferation	8	1.5779092702169626	9.996763016756598E-5	P2RX7, SHH, PTPN6, PDE5A, RASGRP1, MALT1, PIK3CG, IDO1	506	43	19734	7.255813953488372	0.36108083999426344	0.0017566860814935811	0.0015591030006918037
GOTERM_BP_DIRECT	GO:0006749~glutathione metabolic process	8	1.5779092702169626	9.996763016756598E-5	GSTK1, GSTM2, HPGDS, G6PD, GSTP1, IDH1, GSR, GSTA1	506	43	19734	7.255813953488372	0.36108083999426344	0.0017566860814935811	0.0015591030006918037
GOTERM_BP_DIRECT	GO:0030183~B cell differentiation	11	2.1696252465483234	1.0086909101195154E-4	ADAM17, VCAM1, PTPRC, SYK, FLT3, KIT, EP300, PIK3CD, HDAC9, JAK3, EZH2	506	90	19734	4.766666666666667	0.3636567719659155	0.0017656031125959173	0.0015670170896661378
GOTERM_BP_DIRECT	GO:0050728~negative regulation of inflammatory response	14	2.7613412228796843	1.064400984359242E-4	PTGER4, STAT3, NR1H3, RORA, AHR, ALOX5, FFAR4, NLRP3, PPARG, TEK, PPARA, ADA, ELANE, PPARD	506	147	19734	3.714285714285714	0.379347209306364	0.0018558680198108026	0.001647129461010391
GOTERM_BP_DIRECT	GO:0071363~cellular response to growth factor stimulus	9	1.7751479289940828	1.0837275491583958E-4	OPRD1, RPS6KB1, INSR, SPHK1, ERBB2, MDM2, CTNNB1, NOS1, TGFBR1	506	58	19734	6.051724137931036	0.3846995725759813	0.001882241530146811	0.001670536613567031
GOTERM_BP_DIRECT	GO:0000278~mitotic cell cycle	14	2.7613412228796843	1.1402387750935313E-4	PBRM1, PLK1, PTPN11, KIF11, AURKB, CDC25B, AURKA, CENPE, WEE1, EDNRA, ABL1, BIRC5, NEK2, PTPN6	506	148	19734	3.689189189189189	0.4000866957187559	0.0019727451549012027	0.0017508608527208394
GOTERM_BP_DIRECT	GO:0001935~endothelial cell proliferation	7	1.3806706114398422	1.1645329241516335E-4	ERN1, MMP14, HMOX1, TEK, PIK3CB, TGFBR1, VEGFA	506	31	19734	8.806451612903226	0.4065828023031476	0.0019917068828715534	0.0017676898623477275
GOTERM_BP_DIRECT	GO:0045740~positive regulation of DNA replication	7	1.3806706114398422	1.1645329241516335E-4	WEE1, CDK2, CDK1, GLI1, CDC25A, EGFR, GLI2	506	31	19734	8.806451612903226	0.4065828023031476	0.0019917068828715534	0.0017676898623477275
GOTERM_BP_DIRECT	GO:0051602~response to electrical stimulus	7	1.3806706114398422	1.1645329241516335E-4	P2RX7, NQO1, NR4A1, SRC, MMP2, TACR2, TACR1	506	31	19734	8.806451612903226	0.4065828023031476	0.0019917068828715534	0.0017676898623477275
GOTERM_BP_DIRECT	GO:0071492~cellular response to UV-A	5	0.9861932938856016	1.2121137369027915E-4	MME, MMP1, MMP2, MMP3, MMP9	506	11	19734	17.727272727272727	0.4191025745722956	0.0020419103966396275	0.001812246741226467
GOTERM_BP_DIRECT	GO:0019370~leukotriene biosynthetic process	5	0.9861932938856016	1.2121137369027915E-4	SYK, PLA2G1B, ALOX5, PLA2G4A, LTA4H	506	11	19734	17.727272727272727	0.4191025745722956	0.0020419103966396275	0.001812246741226467
GOTERM_BP_DIRECT	GO:0043279~response to alkaloid	5	0.9861932938856016	1.2121137369027915E-4	NQO1, BCHE, CPT1A, PDCD4, IGF1R	506	11	19734	17.727272727272727	0.4191025745722956	0.0020419103966396275	0.001812246741226467
GOTERM_BP_DIRECT	GO:0080090~regulation of primary metabolic process	5	0.9861932938856016	1.2121137369027915E-4	PRKDC, PRKCE, TLR9, PIN1, PRKCA	506	11	19734	17.727272727272727	0.4191025745722956	0.0020419103966396275	0.001812246741226467
GOTERM_BP_DIRECT	GO:0042475~odontogenesis of dentin-containing tooth	9	1.7751479289940828	1.2260249440447637E-4	PDGFRA, NGFR, SCN10A, SHH, HDAC2, SMO, HDAC1, CTNNB1, GLI2	506	59	19734	5.949152542372882	0.4227128396165766	0.002057609653282617	0.0018261802256427063
GOTERM_BP_DIRECT	GO:0016477~cell migration	20	3.9447731755424065	1.2380774391167404E-4	ENPEP, FLT1, SYK, PDPK1, PIK3CD, PIK3CB, PRKCZ, MMP9, PIK3CG, PTK2, PAK1, PIK3CA, RPS6KB1, AXL, S1PR1, KDR, CDK1, BDKRB1, MET, FGFR1	506	281	19734	2.775800711743772	0.42582258582338617	0.002070083956970938	0.0018372514833459987
GOTERM_BP_DIRECT	GO:0034605~cellular response to heat	9	1.7751479289940828	1.3833993814447618E-4	VCP, HSP90AA1, HDAC2, HSP90AB1, HMOX1, TRPV1, PTGS2, HDAC6, HSPA1A	506	60	19734	5.8500000000000005	0.4620255148580107	0.0022959306030570286	0.0020376960518540066
GOTERM_BP_DIRECT	GO:0045597~positive regulation of cell differentiation	9	1.7751479289940828	1.3833993814447618E-4	GSK3B, RPS6KA3, AR, PBRM1, HSP90AB1, CTNNB1, JAK2, FGFR1, SMARCA4	506	60	19734	5.8500000000000005	0.4620255148580107	0.0022959306030570286	0.0020376960518540066
GOTERM_BP_DIRECT	GO:0007159~leukocyte cell-cell adhesion	7	1.3806706114398422	1.402540652847883E-4	VCAM1, PTPRC, SYK, ROCK1, ITGAL, SELE, ICAM1	506	32	19734	8.53125	0.46662073645989266	0.002319108732624119	0.0020582672237549927
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	11	2.1696252465483234	1.4555903500619295E-4	SHH, F9, PLAU, HNF4A, PLAUR, F13A1, PLG, PLAT, F2, F3, F2RL3	506	94	19734	4.5638297872340425	0.4791522523386488	0.0023979780730248182	0.0021282657434545196
GOTERM_BP_DIRECT	GO:0030890~positive regulation of B cell proliferation	8	1.5779092702169626	1.554182970228665E-4	PTPRC, CD81, BCL2, TLR9, CD38, MIF, TLR4, ADA	506	46	19734	6.782608695652174	0.5016653867838707	0.0025220174331322173	0.0022383537896823987
GOTERM_BP_DIRECT	GO:0032526~response to retinoic acid	8	1.5779092702169626	1.554182970228665E-4	RARG, RBP4, RXRA, MMP2, HSD17B2, RARA, CTSH, CD38	506	46	19734	6.782608695652174	0.5016653867838707	0.0025220174331322173	0.0022383537896823987
GOTERM_BP_DIRECT	GO:0033209~tumor necrosis factor-mediated signaling pathway	9	1.7751479289940828	1.5570584921025023E-4	NFKBIA, IKBKB, CHUK, PTK2B, ILK, JAK2, TNF, TP53, RELA	506	61	19734	5.754098360655738	0.5023071878372087	0.0025220174331322173	0.0022383537896823987
GOTERM_BP_DIRECT	GO:0046677~response to antibiotic	6	1.183431952662722	1.5590243895952338E-4	AOC3, HSP90AA1, MDM2, JAK2, TP53, JAK1	506	21	19734	11.142857142857142	0.5027454899325201	0.0025220174331322173	0.0022383537896823987
GOTERM_BP_DIRECT	GO:0019373~epoxygenase P450 pathway	6	1.183431952662722	1.5590243895952338E-4	CYP2C9, CYP2A6, CYP1A2, CYP1A1, CYP1B1, CYP2C19	506	21	19734	11.142857142857142	0.5027454899325201	0.0025220174331322173	0.0022383537896823987
GOTERM_BP_DIRECT	GO:0006631~fatty acid metabolic process	11	2.1696252465483234	1.5902799379094836E-4	PER2, FABP2, ASAH1, CPT1A, FASN, NAAA, CYP1A1, PPARG, PPARA, PPARD, SNCA	506	95	19734	4.51578947368421	0.5096623817052263	0.00256332532437856	0.0022750155802395743
GOTERM_BP_DIRECT	GO:0031622~positive regulation of fever generation	4	0.7889546351084813	1.60319698811502E-4	CNR1, IL1B, PTGS2, TNF	506	5	19734	31.2	0.5124927723814887	0.0025656877513369307	0.002277112293476227
GOTERM_BP_DIRECT	GO:0035509~negative regulation of myosin-light-chain-phosphatase activity	4	0.7889546351084813	1.60319698811502E-4	IKBKB, ROCK1, ROCK2, TNF	506	5	19734	31.2	0.5124927723814887	0.0025656877513369307	0.002277112293476227
GOTERM_BP_DIRECT	GO:0051301~cell division	24	4.733727810650888	1.6089255208197523E-4	LIG1, TNKS, PRKCE, PLK1, CDC7, KIF11, CDC25C, NR3C1, CDC25A, SIRT2, AURKB, CDC25B, AURKA, PPP1CA, CENPE, WEE1, CDK6, CDK5, CDK4, CDK2, CDK1, BIRC5, NEK2, KMT5A	506	385	19734	2.431168831168831	0.5137427774614431	0.002565692262915769	0.0022771162976157134
GOTERM_BP_DIRECT	GO:0051973~positive regulation of telomerase activity	7	1.3806706114398422	1.6774794582157884E-4	HSP90AA1, HSP90AB1, TNKS, MAPK1, NEK2, AURKB, MAPK3	506	33	19734	8.272727272727273	0.5284554041920635	0.002665526756122322	0.002365721916781628
GOTERM_BP_DIRECT	GO:0097267~omega-hydroxylase P450 pathway	5	0.9861932938856016	1.7814514715515543E-4	CYP2C9, CYP1A2, CYP1A1, CYP1B1, CYP2C19	506	12	19734	16.25	0.5499243128388402	0.002810804240852998	0.0024946593318170888
GOTERM_BP_DIRECT	GO:0030518~nuclear receptor-mediated steroid hormone signaling pathway	5	0.9861932938856016	1.7814514715515543E-4	AR, PGR, NR3C1, ESR1, NR3C2	506	12	19734	16.25	0.5499243128388402	0.002810804240852998	0.0024946593318170888
GOTERM_BP_DIRECT	GO:0033554~cellular response to stress	6	1.183431952662722	1.9753563317841585E-4	MAPK9, MAPK8, MAPK1, MAPK14, RELA, MAPK3	506	22	19734	10.636363636363637	0.5873867679052284	0.0030949551478058794	0.002746850395631328
GOTERM_BP_DIRECT	GO:1902004~positive regulation of amyloid-beta formation	6	1.183431952662722	1.9753563317841585E-4	EPHA4, ROCK2, CHRNA7, CASP3, TNF, RELA	506	22	19734	10.636363636363637	0.5873867679052284	0.0030949551478058794	0.002746850395631328
GOTERM_BP_DIRECT	GO:0042220~response to cocaine	7	1.3806706114398422	1.993307104797078E-4	GRM2, HSP90AA1, HDAC2, CNR1, MDM2, PTK2B, DRD2	506	34	19734	8.029411764705882	0.5906930627948266	0.003101392061317954	0.002752563317978465
GOTERM_BP_DIRECT	GO:0031069~hair follicle morphogenesis	7	1.3806706114398422	1.993307104797078E-4	NGFR, SHH, SMO, BCL2, CTNNB1, FGFR2, GLI2	506	34	19734	8.029411764705882	0.5906930627948266	0.003101392061317954	0.002752563317978465
